ID,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
453640,596,6,1424131200,828,1,0,,0,6838.225
296026,400,4,1369699200,1182,1,0,,0,8326.225
253395,519,7,1365292800,0,0,0,,0,0.0
36938,170,6,1414454400,367,1,0,,0,3372.05
35169,222,7,1430956800,0,0,0,,0,0.0
372563,1000,2,1382140800,793,1,1,,0,8669.158333333333
621338,1107,6,1376438400,630,1,0,,0,5698.166666666667
265376,935,5,1401408000,619,1,0,,0,5683.508333333333
51671,865,7,1404691200,0,0,0,,0,0.0
303254,671,1,1379462400,633,1,1,,1,7898.5
539842,1045,3,1423008000,1084,1,0,,0,7975.6
532542,75,2,1377043200,540,1,0,,0,4571.725
289207,801,3,1363392000,438,1,0,,0,4229.641666666666
92491,1055,1,1410307200,1164,1,1,,0,10655.883333333333
82595,1023,4,1386720000,463,1,0,,1,4376.225
402768,170,5,1435449600,661,1,1,,0,7051.95
630415,166,4,1429833600,717,1,1,,0,6357.733333333334
353564,572,7,1385683200,0,0,0,,0,0.0
344575,344,5,1430697600,0,0,0,,1,0.0
158513,1045,1,1366675200,544,1,0,,1,5636.091666666666
479195,847,7,1370390400,0,0,0,,0,0.0
131976,893,6,1417651200,700,1,0,,0,6542.541666666667
352992,789,2,1382140800,517,1,0,,1,3699.5
159596,575,4,1373760000,303,1,0,,0,3044.008333333333
608508,938,5,1371859200,877,1,0,,1,7208.808333333333
459036,255,1,1386892800,716,1,1,,1,8633.783333333333
431131,821,7,1426464000,0,0,0,,0,0.0
65454,693,2,1406937600,613,1,1,,0,7581.075
625592,81,4,1378684800,0,0,1,,1,0.0
106922,880,2,1373587200,895,1,1,,0,9232.991666666667
429150,1087,4,1391558400,456,1,0,,0,4172.4
491564,134,6,1404172800,306,1,0,,0,3131.5666666666666
316608,794,6,1411776000,435,1,0,,0,2781.95
164704,90,4,1362873600,813,1,0,,0,6317.75
207578,253,4,1358553600,570,1,0,,0,4702.5
209723,134,7,1408233600,0,0,0,,0,0.0
225296,574,6,1363219200,767,1,0,,0,7137.725
173192,898,4,1372291200,788,1,1,,0,7541.15
253370,207,4,1438128000,1219,1,1,,0,10798.266666666666
584550,325,6,1411171200,461,1,0,,0,4258.883333333333
196911,192,2,1371945600,218,1,0,,1,2153.5916666666667
449889,1079,5,1386979200,751,1,1,,0,9337.958333333334
145315,338,3,1357689600,524,1,0,,1,4732.55
79961,795,4,1374019200,417,1,1,,0,4260.15
354770,477,7,1398729600,0,0,0,,0,0.0
494567,1031,4,1389657600,367,1,0,,0,3715.1666666666665
8817,1069,6,1385251200,533,1,0,,0,4737.458333333333
89158,246,5,1398124800,1028,1,1,,0,9157.016666666666
299445,225,3,1362009600,468,1,0,,1,4382.7
688141,732,1,1383696000,564,1,1,,0,6801.308333333333
18685,473,4,1409529600,444,1,0,,0,3208.075
174453,204,1,1415059200,0,0,1,,0,0.0
436793,721,1,1380326400,833,1,1,,1,9089.158333333333
539663,449,6,1418169600,1036,1,0,,0,8649.575
461740,59,3,1422576000,610,1,1,,1,6516.15
435062,37,4,1393891200,854,1,0,,1,7062.466666666666
39992,764,7,1392422400,0,0,0,,0,0.0
556612,1033,4,1371772800,1401,1,1,,1,15023.875
528742,1003,2,1374624000,1155,1,1,,0,10380.666666666666
180501,13,1,1411689600,499,1,1,,0,6552.083333333333
647439,966,7,1375660800,0,0,0,,0,0.0
626281,1033,3,1400198400,1125,1,0,,0,10629.166666666666
646504,682,1,1434585600,1970,1,0,,0,12113.366666666667
123861,256,2,1364083200,1059,1,0,,0,7170.391666666666
393272,985,7,1436745600,0,0,0,,0,0.0
311911,625,4,1361923200,0,0,0,,0,0.0
222903,417,1,1412640000,1079,1,1,,0,10668.875
273496,609,6,1362528000,284,1,0,,0,2773.05
235074,129,2,1436054400,1046,1,0,,0,7938.2
44731,1050,6,1365206400,550,1,0,,0,5899.433333333333
113585,3,2,1428969600,678,1,0,,0,5626.7
562364,1021,6,1411603200,1181,1,0,,0,10010.091666666667
372756,579,2,1378771200,1030,1,1,,0,9319.375
466150,138,6,1394150400,297,1,0,,0,2901.1583333333333
591634,785,4,1379203200,594,1,1,,0,6338.558333333333
485743,1041,2,1396915200,688,1,1,,1,6965.875
200140,602,5,1366588800,667,1,1,,0,6861.641666666666
343192,112,5,1431820800,704,1,0,,0,6764.3
575190,323,6,1390089600,648,1,0,,0,7150.533333333334
49153,272,6,1378339200,373,1,0,,0,3523.7833333333333
350339,644,1,1407196800,0,0,0,,1,0.0
345281,807,5,1419379200,1255,1,1,,0,11727.475
430312,830,6,1401840000,389,1,0,,0,3546.241666666667
476103,126,7,1363564800,0,0,0,,0,0.0
487599,834,6,1359849600,362,1,0,,0,3241.55
391441,502,5,1398470400,1542,1,1,,1,11350.616666666667
56776,642,6,1378166400,442,1,0,,0,3324.508333333333
372877,602,1,1380585600,755,1,1,,0,8129.133333333333
260033,517,7,1415923200,0,0,0,,0,0.0
364789,662,1,1375315200,953,1,1,,0,10421.783333333333
688410,76,4,1357776000,1071,1,1,,1,9667.958333333334
414103,617,5,1428192000,566,1,0,,0,5862.375
235141,282,1,1411862400,590,1,0,,0,4144.666666666667
472614,435,3,1404777600,384,1,1,,0,3616.258333333333
663970,1054,4,1384992000,669,1,1,,0,6734.066666666667
191192,432,2,1434585600,1712,1,1,,0,13030.625
316445,336,6,1379203200,1688,1,0,,1,10718.141666666666
108277,1109,4,1373414400,475,1,1,,0,5097.333333333333
458932,116,5,1381536000,819,1,1,,0,7905.983333333334
317289,1076,2,1415404800,677,1,1,,1,6711.475
80970,482,2,1357862400,635,1,0,,0,4939.133333333333
412835,106,2,1387238400,874,1,1,,0,9748.15
614283,247,6,1380499200,625,1,0,,0,7200.483333333334
153269,322,2,1376870400,674,1,1,,0,7431.125
704882,832,6,1432944000,568,1,0,,0,5724.758333333333
428619,489,7,1406505600,0,0,0,,0,0.0
122172,759,4,1378857600,697,1,0,,0,5751.441666666667
372613,488,5,1415232000,294,1,0,,0,2660.675
120536,2,6,1409961600,329,1,0,,0,2607.008333333333
688168,1005,6,1369353600,867,1,0,,0,6252.966666666666
430448,119,2,1365724800,683,1,1,,1,7009.575
310200,5,6,1388880000,228,1,0,,0,2024.3333333333333
560300,816,1,1376092800,780,1,1,,0,8192.291666666666
236812,460,4,1431648000,361,1,0,,0,3620.775
481821,178,1,1424908800,1227,1,1,,0,13034.85
234794,112,6,1377302400,852,1,0,,0,7260.066666666667
189456,922,4,1413590400,646,1,1,,0,6287.883333333333
464205,490,5,1415232000,1049,1,1,,0,8579.808333333332
197705,650,7,1430697600,0,0,0,,0,0.0
300541,603,6,1392768000,818,1,0,,0,7826.908333333334
371245,909,1,1429920000,1767,1,0,,0,19869.466666666667
19081,1003,7,1424476800,0,0,0,,0,0.0
115417,1049,2,1399680000,543,1,0,,1,4371.6
295487,945,3,1394841600,504,1,1,,1,5276.483333333334
626086,212,2,1423008000,505,1,1,,1,5809.375
555236,342,1,1408492800,756,1,0,,0,7418.066666666667
298153,205,2,1413417600,897,1,0,,1,6783.441666666667
509864,964,4,1426723200,0,0,0,,1,0.0
702784,798,5,1421366400,881,1,0,,0,8835.0
99487,1079,7,1399075200,0,0,0,,0,0.0
482974,352,5,1420675200,668,1,1,,0,7515.325
405820,670,3,1384214400,621,1,0,,0,5320.125
55519,32,5,1385424000,443,1,0,,0,3678.258333333333
447913,121,2,1410739200,463,1,0,,1,3909.866666666667
537265,1060,4,1428192000,1123,1,1,,1,10993.558333333332
583592,238,7,1359158400,0,0,0,,0,0.0
686301,848,7,1380240000,0,0,0,,0,0.0
575257,921,7,1400371200,0,0,0,,0,0.0
660310,256,3,1365897600,1057,1,1,,0,10382.05
177086,587,4,1369440000,512,1,0,,0,6055.8
389858,11,5,1412985600,1297,1,0,,0,9092.525
514242,765,5,1422662400,692,1,0,,1,6807.775
679860,1001,4,1437436800,609,1,1,,1,6627.033333333334
55591,863,5,1366675200,1121,1,0,,0,8942.0
84666,618,4,1412035200,392,1,0,,0,4692.116666666667
44840,168,6,1363132800,439,1,0,,0,4189.233333333334
143067,335,4,1423094400,2808,1,1,,0,17294.158333333333
369709,304,6,1414972800,818,1,0,,0,6395.3
199496,887,5,1368921600,677,1,1,,0,7176.441666666667
300117,119,5,1407196800,873,1,1,,0,8747.616666666667
415067,176,1,1394928000,717,1,0,,0,5780.433333333333
625097,905,4,1404518400,982,1,1,,0,8674.458333333334
189446,545,2,1435363200,1101,1,1,,0,11744.6
468207,446,2,1384128000,844,1,1,,0,8335.758333333333
559241,443,3,1392595200,472,1,1,,0,5354.675
589869,279,2,1428883200,686,1,1,,0,7864.533333333334
374570,92,6,1413244800,509,1,0,,0,4700.058333333333
676714,439,7,1412985600,0,0,0,,0,0.0
456220,1093,2,1426550400,1097,1,1,,0,11702.358333333334
539719,1003,1,1406937600,1374,1,1,,0,13329.658333333333
39379,150,5,1415577600,773,1,0,,1,7562.625
301852,959,7,1358726400,0,0,0,,0,0.0
590274,31,6,1365206400,572,1,0,,0,5298.483333333334
399853,549,2,1424131200,507,1,0,,0,4382.716666666666
281169,667,7,1387324800,0,0,0,,0,0.0
300524,460,1,1408838400,470,1,1,,0,5835.325
624593,22,7,1382918400,0,0,0,,0,0.0
472753,47,6,1386547200,770,1,0,,0,7205.708333333333
617211,206,7,1365638400,0,0,0,,0,0.0
449054,617,1,1413331200,1053,1,1,,0,10708.708333333334
178460,896,6,1431820800,1037,1,0,,0,7583.05
211408,722,5,1423785600,1646,1,1,,0,10642.941666666668
450805,875,7,1425945600,0,0,0,,0,0.0
121108,1029,2,1374969600,913,1,1,,1,8344.325
418227,746,6,1379548800,495,1,0,,1,5115.908333333334
674106,497,2,1403395200,1311,1,1,,0,10738.625
545439,668,4,1394582400,910,1,0,,0,7223.108333333334
46522,23,1,1358035200,401,1,0,,0,3985.9166666666665
514992,57,4,1393718400,1134,1,1,,0,11387.816666666668
152274,686,6,1430956800,327,1,0,,0,2994.2833333333333
51467,751,6,1436572800,645,1,0,,0,6742.458333333333
39651,552,3,1416009600,622,1,0,,0,5798.808333333333
556075,1099,6,1385856000,1617,1,0,,0,11995.541666666666
146243,34,1,1400198400,1059,1,1,,0,10700.233333333334
548407,93,1,1409702400,608,1,0,,0,5477.041666666667
21244,121,4,1397865600,424,1,0,,0,3503.1666666666665
648715,253,1,1386460800,1146,1,1,,1,12922.016666666666
296275,55,2,1423440000,471,1,1,,0,5705.658333333334
652413,702,4,1437177600,262,1,0,,0,2767.883333333333
683183,341,5,1414627200,735,1,0,,0,6049.725
579938,902,7,1367798400,0,0,0,,0,0.0
330149,846,2,1381968000,875,1,0,,0,8079.041666666667
520661,570,2,1429142400,649,1,1,,1,6664.9
43005,168,4,1373673600,673,1,0,,0,6023.933333333333
543406,264,7,1387152000,0,0,0,,0,0.0
182740,1055,5,1363478400,1033,1,1,,1,9239.091666666667
656470,152,6,1402099200,385,1,0,,0,3366.25
578724,518,5,1357862400,702,1,1,,1,7086.558333333333
355687,318,1,1414108800,923,1,1,,0,10448.391666666666
519747,179,4,1361836800,1076,1,1,,0,9479.016666666666
623846,664,5,1383955200,603,1,1,,0,5995.275
286956,1099,3,1399766400,924,1,1,,0,8007.683333333333
423586,31,6,1357257600,561,1,0,,0,5181.15
53189,67,5,1421798400,848,1,0,,0,8223.075
39228,463,6,1396051200,528,1,0,,0,5226.616666666667
16309,1109,6,1420675200,338,1,0,,0,3163.766666666667
295583,493,1,1369612800,968,1,1,,0,10183.875
300713,495,6,1383004800,416,1,0,,0,4941.541666666667
106137,347,1,1373846400,410,1,1,,1,5373.491666666667
279928,1095,2,1427500800,740,1,1,,0,7263.125
562482,990,2,1432771200,561,1,0,,1,5021.483333333334
515468,960,2,1359676800,415,1,0,,0,4447.591666666666
514760,750,5,1425859200,335,1,0,,1,3896.0
565012,371,5,1426982400,527,1,1,,0,6215.916666666667
486705,790,7,1424995200,0,0,0,,0,0.0
200942,760,1,1413590400,0,0,0,,1,0.0
460444,956,7,1430006400,0,0,0,,0,0.0
286150,495,7,1436054400,0,0,0,,0,0.0
37796,771,6,1370217600,526,1,0,,0,5320.85
488700,652,3,1411862400,708,1,0,,0,6078.133333333333
486296,89,1,1367107200,695,1,1,,0,8123.591666666666
140243,298,1,1387152000,737,1,1,,0,9361.733333333334
283744,530,6,1359158400,833,1,0,,0,7198.583333333333
386763,495,3,1372377600,325,1,0,,0,3874.025
54909,343,3,1381708800,581,1,0,,0,5187.083333333333
477820,1112,6,1432512000,804,1,0,,0,8173.858333333334
181661,954,6,1393632000,919,1,0,,0,7284.291666666667
208928,501,6,1423526400,412,1,0,,0,4233.683333333333
691266,100,2,1391558400,636,1,0,,0,6408.825
403919,885,3,1381104000,856,1,1,,1,7873.975
399385,270,4,1414281600,1055,1,0,,0,7424.95
364605,875,7,1357948800,0,0,0,,0,0.0
525636,517,3,1368921600,702,1,1,,0,6429.975
702738,170,7,1386633600,0,0,0,,0,0.0
31582,497,5,1383782400,1173,1,0,,0,9066.5
517032,1058,1,1379980800,882,1,1,,0,8873.15
613953,234,5,1370995200,840,1,0,,0,7433.408333333334
296711,543,6,1417478400,135,1,0,,0,1291.4583333333333
183566,54,4,1374624000,733,1,1,,1,8042.066666666667
509499,461,6,1392076800,519,1,0,,0,5111.691666666667
315699,305,1,1374278400,724,1,1,,1,8604.475
429300,400,5,1428364800,1082,1,1,,0,11618.1
339819,257,6,1391299200,372,1,0,,0,3627.7833333333333
567791,1077,7,1369526400,0,0,0,,0,0.0
523942,855,3,1411344000,673,1,1,,0,6833.358333333334
373676,240,3,1367280000,452,1,0,,1,4270.725
20083,620,2,1358208000,737,1,1,,0,7821.183333333333
82242,130,1,1411084800,644,1,1,,1,6713.55
405644,246,4,1400630400,893,1,1,,0,7403.583333333333
625894,971,6,1359590400,1010,1,0,,0,7829.408333333334
528559,213,2,1378166400,528,1,0,,1,5709.091666666666
533867,208,4,1404864000,292,1,0,,0,1997.9
611606,876,5,1362960000,984,1,1,,1,9124.058333333332
256060,428,4,1429228800,395,1,0,,1,4219.891666666666
521058,263,3,1426550400,378,1,1,,0,4347.825
268737,49,2,1370217600,503,1,1,,0,6651.316666666667
249892,803,5,1390435200,437,1,0,,1,4820.1
135778,578,2,1437004800,1009,1,1,,1,9668.275
534397,964,4,1436572800,1093,1,0,,0,8000.591666666666
221395,213,7,1375056000,0,0,0,,0,0.0
586714,170,2,1418688000,625,1,1,,0,7024.825
44943,1028,1,1416009600,564,1,0,,1,4710.525
144841,1084,6,1399852800,829,1,0,,0,6307.933333333333
276848,994,3,1427500800,508,1,1,,0,6052.833333333333
146854,1029,3,1426464000,905,1,1,,0,7980.508333333333
272726,350,4,1421107200,457,1,0,,0,4907.466666666666
613684,233,4,1435190400,871,1,0,,0,6940.8
486455,1022,1,1377907200,999,1,1,,1,10414.108333333334
462519,203,5,1434153600,833,1,1,,0,7872.308333333333
589108,706,6,1424476800,620,1,0,,0,6475.741666666667
256853,1092,2,1426204800,1248,1,1,,0,12852.591666666667
497025,435,6,1406764800,0,0,0,,0,0.0
328720,634,2,1411862400,754,1,1,,1,7990.241666666667
268300,114,6,1404864000,715,1,0,,0,6335.975
159624,966,6,1404864000,463,1,0,,0,3549.8416666666667
17339,110,5,1434326400,551,1,1,,0,4942.375
264560,305,1,1403049600,471,1,0,,0,4395.85
521704,295,2,1436054400,553,1,0,,0,5590.658333333334
603372,457,5,1377216000,362,1,0,,1,3660.9
459060,610,5,1434326400,513,1,0,,1,4675.391666666666
82450,844,3,1360454400,491,1,0,,0,3873.0333333333333
119137,1062,7,1388534400,0,0,0,,0,0.0
700535,584,2,1379289600,337,1,0,,0,3190.3
227882,331,4,1428364800,745,1,0,,0,6156.725
698640,363,6,1369526400,803,1,0,,0,6434.858333333334
145196,1027,4,1427760000,1413,1,0,,0,10357.258333333333
22112,914,3,1416441600,1134,1,0,,0,8455.425
102536,274,3,1378598400,753,1,1,,1,6292.75
347010,488,4,1404345600,412,1,1,,0,4104.566666666667
118377,1096,1,1389916800,535,1,0,,0,3910.633333333333
633197,74,3,1429142400,871,1,1,,0,8160.641666666666
325236,791,3,1380758400,659,1,0,,0,5728.625
331825,882,2,1417564800,1248,1,1,,0,11722.933333333332
556346,562,1,1432512000,3461,1,1,,0,22574.766666666666
292520,245,2,1374192000,1011,1,0,,1,7065.783333333334
263176,609,6,1385942400,312,1,0,,0,2837.875
337515,305,5,1428710400,623,1,1,,0,6854.1
394746,921,2,1359072000,1086,1,0,,1,8367.208333333334
586497,238,5,1407110400,1090,1,1,,0,8557.3
507123,639,1,1382227200,466,1,0,,1,3999.675
516756,1028,2,1357084800,437,1,0,,1,3372.975
427465,391,1,1425600000,585,1,0,,1,4966.425
251527,494,5,1433030400,1312,1,1,,0,10903.333333333334
80365,219,1,1382313600,528,1,1,,1,5079.566666666667
281442,26,7,1414886400,0,0,0,,0,0.0
262022,695,2,1396310400,434,1,0,,1,4013.95
446560,251,3,1404259200,2451,1,1,,0,20288.808333333334
68272,1023,3,1428969600,0,0,0,,1,0.0
499416,870,6,1364601600,632,1,0,,0,5398.9
270928,225,1,1407369600,491,1,0,,0,4354.025
400409,341,7,1399593600,0,0,0,,0,0.0
172956,41,6,1397692800,334,1,0,,0,3651.75
154383,971,4,1359936000,1134,1,1,,0,10162.691666666668
145034,476,7,1424131200,0,0,0,,0,0.0
227208,932,1,1371168000,809,1,1,,1,8601.433333333332
651287,200,1,1367539200,1193,1,1,,0,10553.583333333334
335754,537,2,1370822400,587,1,0,,1,4780.691666666667
71518,993,4,1411689600,730,1,1,,1,7690.266666666666
118628,25,6,1397260800,1261,1,0,,0,8826.908333333333
13996,915,1,1426896000,0,0,0,,1,0.0
669896,885,1,1401753600,555,1,0,,0,4849.375
483886,781,3,1392336000,850,1,0,,0,6297.825
380450,748,2,1360281600,319,1,0,,0,3129.133333333333
659464,58,5,1390780800,583,1,1,,0,6780.225
579851,383,4,1409788800,2394,1,1,,0,19338.7
500977,13,4,1396483200,0,0,0,,0,0.0
26111,731,6,1437696000,759,1,0,,0,7496.375
702014,460,5,1416787200,446,1,0,,0,4506.991666666667
293511,400,1,1436400000,1137,1,0,,1,8640.35
64831,834,3,1413936000,631,1,0,,0,5244.266666666666
415869,673,1,1423699200,560,1,1,,0,5984.975
586443,66,1,1362960000,553,1,1,,0,6993.825
401205,1073,3,1378598400,911,1,0,,0,6646.833333333333
77747,485,5,1388188800,589,1,1,,0,5806.2
651032,438,7,1425427200,0,0,0,,0,0.0
61745,1100,3,1359936000,705,1,1,,0,6225.425
74591,773,3,1403913600,736,1,0,,0,5190.325
213823,161,4,1433808000,781,1,1,,0,8315.425
234080,759,5,1391558400,984,1,1,,0,9136.616666666667
47396,723,1,1419206400,782,1,1,,0,9266.15
584810,344,1,1416960000,1297,1,1,,1,11554.941666666668
686344,941,3,1395619200,583,1,1,,0,5919.383333333333
98109,905,3,1398297600,950,1,0,,0,6254.475
138324,1005,1,1357862400,725,1,0,,0,5461.625
358809,682,2,1363132800,2018,1,1,,0,14115.441666666668
126466,220,4,1375228800,583,1,0,,0,4268.6
228512,379,1,1368057600,427,1,0,,1,3297.575
440613,496,5,1427068800,857,1,0,,1,7975.383333333333
26070,663,3,1392681600,638,1,1,,0,6438.575
700852,62,6,1379462400,508,1,0,,0,4715.225
427986,410,1,1385683200,789,1,0,,0,6904.258333333333
2204,801,1,1401494400,687,1,1,,0,8146.291666666667
386393,748,3,1404259200,412,1,0,,0,4439.441666666667
281669,252,3,1387843200,625,1,0,,0,7180.041666666667
418006,420,5,1378684800,314,1,0,,1,3197.8166666666666
311648,965,3,1357084800,943,1,0,,1,7237.225
452308,26,5,1402704000,641,1,1,,0,6931.133333333333
34808,767,2,1361059200,727,1,1,,1,7611.625
516709,343,1,1384387200,918,1,1,,0,10367.358333333334
628340,917,3,1411430400,605,1,0,,0,4946.866666666667
176526,642,5,1383177600,469,1,0,,0,4121.058333333333
321165,215,2,1436659200,324,1,0,,0,3967.2166666666667
48326,296,3,1383696000,789,1,1,,0,7574.6
347101,79,1,1362960000,702,1,1,,0,7980.3
102562,90,3,1368316800,1005,1,1,,0,7848.266666666666
585405,915,5,1364083200,555,1,1,,1,6126.941666666667
150444,1068,2,1383436800,340,1,1,,0,5202.983333333334
660035,568,7,1409529600,0,0,0,,0,0.0
81944,105,1,1386115200,521,1,1,,1,6267.65
474413,619,4,1397001600,359,1,0,,1,3333.633333333333
555052,691,5,1375315200,657,1,0,,0,6558.258333333333
565381,722,5,1393718400,1239,1,0,,1,8479.141666666666
216307,754,3,1413417600,778,1,0,,1,6365.766666666666
692586,396,3,1435363200,1309,1,0,,0,10696.791666666666
420054,190,6,1396569600,619,1,0,,0,6595.191666666667
95175,112,2,1405296000,703,1,0,,0,5616.525
44194,459,7,1379548800,0,0,0,,0,0.0
615812,422,7,1424908800,0,0,0,,0,0.0
75996,609,4,1379462400,496,1,0,,0,4297.608333333334
441502,995,7,1402185600,0,0,0,,0,0.0
548818,941,4,1416873600,523,1,0,,0,4636.216666666666
157805,328,7,1403395200,0,0,0,,0,0.0
636567,940,6,1382918400,684,1,0,,0,6580.658333333334
645112,558,1,1388016000,630,1,1,,0,7313.208333333333
165731,1100,2,1386374400,0,0,0,,1,0.0
445819,102,5,1411603200,1446,1,1,,1,12322.391666666666
206928,808,3,1379721600,448,1,0,,1,5124.441666666667
431762,681,4,1425168000,0,0,0,,0,0.0
564519,932,3,1412640000,658,1,0,,0,5852.908333333334
46941,1,7,1398816000,0,0,0,,0,0.0
526161,311,2,1408060800,700,1,0,,0,5486.491666666667
643703,9,1,1425859200,894,1,1,,0,10266.875
594622,487,3,1406937600,594,1,1,,0,6560.541666666667
434826,389,4,1428105600,1418,1,1,,0,13026.166666666666
566993,340,2,1376870400,626,1,0,,0,4760.966666666666
149730,521,4,1381536000,517,1,1,,0,6118.958333333333
668493,1003,7,1417651200,0,0,0,,0,0.0
449698,325,5,1401321600,764,1,1,,0,7326.475
583753,247,5,1381104000,766,1,0,,0,7192.033333333334
695519,379,3,1391212800,490,1,1,,0,4839.216666666666
670018,780,7,1375315200,0,0,0,,0,0.0
531135,646,5,1377907200,729,1,1,,0,5942.85
660835,500,4,1384819200,338,1,0,,0,4389.475
375281,907,2,1360454400,923,1,1,,0,9003.033333333333
260789,408,1,1372204800,427,1,0,,0,3798.6833333333334
555134,1084,3,1417996800,812,1,1,,0,8610.925
236022,222,1,1391904000,618,1,0,,0,4997.291666666667
316164,817,4,1368144000,2932,1,0,,0,19662.233333333334
368051,897,6,1427500800,426,1,0,,0,4098.683333333333
331561,928,1,1377993600,998,1,1,,1,10864.483333333334
154177,1018,5,1424476800,1124,1,0,,1,8625.375
563488,429,7,1374105600,0,0,0,,0,0.0
486260,902,6,1404086400,646,1,0,,0,5491.916666666667
606724,814,6,1419120000,478,1,0,,0,4383.05
30335,299,3,1393459200,547,1,1,,0,5317.541666666667
89569,694,5,1403308800,848,1,0,,0,7280.891666666666
500130,588,7,1384128000,0,0,0,,0,0.0
382069,854,1,1400544000,639,1,0,,0,5450.775
11037,463,3,1423440000,1096,1,1,,0,8970.025
670421,806,2,1415923200,425,1,0,,0,4940.491666666667
583078,652,6,1431302400,518,1,0,,0,5256.0
24154,113,5,1359331200,663,1,0,,0,6269.158333333334
643317,650,2,1420243200,614,1,1,,1,6909.791666666667
314850,652,6,1386547200,525,1,0,,0,4876.6
522315,17,2,1410998400,1053,1,1,,1,9631.241666666667
137734,585,7,1432684800,0,0,0,,0,0.0
467053,829,6,1368316800,903,1,0,,0,7907.391666666666
74559,449,3,1366848000,1504,1,0,,0,10149.058333333332
230354,876,5,1408147200,933,1,1,,0,8839.708333333334
134291,127,4,1381017600,557,1,0,,0,4846.991666666667
25173,581,5,1385424000,550,1,0,,0,5718.675
397256,566,3,1408147200,508,1,0,,0,4073.8416666666667
509264,741,6,1377907200,763,1,0,,1,6815.25
182573,1098,3,1357344000,682,1,0,,1,4799.316666666667
623284,595,3,1408060800,1193,1,0,,1,8794.116666666667
676568,412,6,1388966400,1009,1,0,,0,10346.533333333333
121255,294,6,1432425600,362,1,0,,0,3639.85
420115,910,3,1382313600,582,1,1,,1,5840.291666666667
348509,983,5,1392336000,1513,1,1,,0,11862.075
435273,748,5,1391472000,676,1,1,,0,7839.891666666666
571394,929,2,1403481600,807,1,0,,1,6009.666666666667
